date,tweet
2020-10-25 14:41:00,RT @TeamTrump: President @realDonaldTrump: We are giving you a great new Supreme Court Justice on Monday! https://t.co/6DeQCEIwff
2020-10-25 14:42:00,"RT @WhiteHouse: President @realDonaldTrump's next stop: Maine!

Historic partnerships between private sector, state, and federal government are keeping our essential workers protected ⬇️ https://t.co/k0fOew2aQb"
2020-10-25 14:43:00,RT @TeamTrump: President @realDonaldTrump: In my second term I will pass another historic middle-class TAX CUT! https://t.co/JTqJXd8DT2
2020-10-25 14:45:00,https://t.co/gsFSgh2KPc https://t.co/KTe3etEKhs
2020-10-25 15:18:00,"RT @TeamTrump: President @realDonaldTrump: The media asks Biden questions about ice cream, they don’t ask me questions like that! https://t.co/i91Pw6YywJ"
2020-10-25 15:18:00,RT @TeamTrump: President @realDonaldTrump: How can Biden make a deal with China when he’s taken money from them for himself? His son walked away with 1.5 billion dollars! https://t.co/P2I4WNUS7y
2020-10-25 15:18:00,RT @CLewandowski_: The people of N.H. turn out to see @realDonaldTrump.  Why hasn’t @JoeBiden been to the Granite State yet? https://t.co/rOHl5ouvB9
2020-10-25 15:18:00,"RT @GOPChairwoman: Joe Biden is saying dark days are ahead.
 
@realDonaldTrump is saying the best is yet to come!
 
https://t.co/c8lJjlZhOd https://t.co/TNLtzrIE2J"
2020-10-25 15:18:00,"He didn’t stick around for the primaries, either. He left WAY early https://t.co/dXBTtMP010"
2020-10-25 15:18:00,RT @TeamTrump: President @realDonaldTrump on the Super V recovery! https://t.co/HennM0ZWg0
2020-10-25 15:18:00,RT @TeamTrump: President @realDonaldTrump: We are bringing drug prices way down! https://t.co/hE62JTpZep
2020-10-25 15:18:00,"RT @WhiteHouse: In Maine, Medicare health plan premiums are down 27% under President @realDonaldTrump! https://t.co/FQWjc9ColJ"
2020-10-25 17:38:00,"THANK YOU MAINE! #MAGA
https://t.co/bE4MhH23o9"
2020-10-25 17:39:00,https://t.co/GiekCMY3tY
2020-10-25 17:43:00,Thank you Rabbis! https://t.co/Lwo07ggfuc
2020-10-25 17:44:00,"Congratulations to Armenian Prime Minister Nikol Pashinyan and Azerbaijani President Ilham Aliyev, who just agreed to adhere to a cease fire effective at midnight. Many lives will be saved. Proud of my team @SecPompeo &amp; Steve Biegun &amp; @WHNSC for getting the deal done!"
2020-10-25 18:00:00,RT @Mike_Pence: Hello North Carolina! The Tar Heel State needs to get out and VOTE for four more years of President @realDonaldTrump!
2020-10-25 18:15:00,Great people. Vote for Trump! https://t.co/ngDGgKuzOo
2020-10-25 18:21:00,"Biden dumped New Hampshire in the Dem Primaries, left early. I had my first big victory there - Do it again! https://t.co/7LzwR4Ot9W"
2020-10-25 18:21:00,"RT @CLewandowski_: In Maine with @realdonaldtrump at an “Off The Record” stop where he was greeted by over 4,000 people.  Where’s Sleepy Joe? https://t.co/mdyvMh2uPR"
2020-10-25 18:23:00,"RT @WhiteHouse: While past Presidents have relied mostly on top-down policy tools, President @realDonaldTrump has worked hard on job creation at the state and local levels to grow the economy and improve wages for American workers.

Here’s how it's working for Maine: https://t.co/ZB1lsmKsk5 https://t.co/BJJ4YMyOAD"
2020-10-25 19:19:00,Suburban women are STRONG for President Trump. Watch this @60Minutes clip! https://t.co/DL38a1qUAz
2020-10-25 19:24:00,"Texas, Pennsylvania, Ohio, and others, please watch. His party, and Joe, will stop Fracking immediately. Millions of jobs lost as energy prices soar. Vote Trump! https://t.co/YHQyvfetSp"
2020-10-26 00:39:00,“A Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices.” @OANN  How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!
2020-10-26 07:30:00,Joe Biden called me George yesterday. Couldn’t remember my name. Got some help from the anchor to get him through the interview. The Fake News Cartel is working overtime to cover it up!
2020-10-26 07:36:00,"We have made tremendous progress with the China Virus, but the Fake News refuses to talk about it this close to the Election. COVID, COVID, COVID is being used by them, in total coordination, in order to change our great early election numbers.Should be an election law violation!"
2020-10-26 07:39:00,Three BIG Rallies today. Heading to Pennsylvania. I have plenty to say about the dishonesty of the Media and Sleepy Joe. A terrible coverup is happening in our Country!!!
2020-10-26 07:41:00,We are winning big on the voting numbers. Get out and Vote. Bigger than 2016!!!
2020-10-26 07:41:00,MAKE AMERICA GREAT AGAIN!
2020-10-26 07:46:00,"New York, California, Illinois. People are FLEEING, Taxes and Crime are going through the roof. VOTE TRUMP, I will turn it around, and FAST!"
2020-10-26 08:46:00,"Cases up because we TEST, TEST, TEST. A Fake News Media Conspiracy. Many young people who heal very fast. 99.9%. Corrupt Media conspiracy at all time high. On November 4th., topic will totally change. VOTE!"
2020-10-26 08:58:00,"The Fake News Media is riding COVID, COVID, COVID, all the way to the Election. Losers!"
2020-10-26 09:06:00,https://t.co/gsFSghkmdM https://t.co/CgDeqKDXGH
2020-10-26 10:36:00,Thank you! #MAGA https://t.co/4hBUMgeAHi
2020-10-26 12:53:00,"Thank you Allentown, Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/gsFSghkmdM https://t.co/aA0I8pBEGb https://t.co/ngUKFNhM0Q"
2020-10-26 13:00:00,"Played this video at today’s rally in Allentown, Pennsylvania—a must watch! https://t.co/BC2h4oZhQp"
2020-10-26 13:06:00,https://t.co/JRgOPXosfY
2020-10-26 15:32:00,"Thank you Lititz, Pennsylvania! MAKE AMERICA GREAT AGAIN!! 
https://t.co/8o90JJBj3v"
2020-10-26 15:34:00,RT @TeamTrump: President @realDonaldTrump: Joe Biden will ban fracking and deliver an economic death sentence to #Pennsylvania https://t.co/KCzOrfXx9n
2020-10-26 15:34:00,"RT @TeamTrump: President @realDonaldTrump: If Joe Biden is elected he will delay the vaccine, delay the therapies, prolong the pandemic, close your schools, and shut down your country! https://t.co/vlPJg3wNY5"
2020-10-26 15:35:00,https://t.co/BC2h4oZhQp
2020-10-26 15:37:00,https://t.co/gsFSgh2KPc
2020-10-26 15:59:00,"Last week, Joe Biden made perhaps the most shocking admission ever uttered in the history of presidential debates. On live television, Joe Biden confirmed his plan to ABOLISH the entire U.S. Oil Industry—that means NO fracking, NO jobs, and NO energy for Pennsylvania Families!"
2020-10-26 18:22:00,"Thank you Martinsburg, Pennsylvania! #MAGA https://t.co/RddwLxMfxL https://t.co/w6dpfZbdYO"
2020-10-26 18:38:00,https://t.co/JlSNwSv2zZ
2020-10-26 18:38:00,https://t.co/UPt8DZQC4N
2020-10-26 18:38:00,https://t.co/aax936uVzZ
2020-10-26 18:43:00,https://t.co/RjtXxzjuuo
2020-10-26 19:43:00,Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.
2020-10-26 20:00:00,https://t.co/gsFSghkmdM https://t.co/zNoPFsTnn3
2020-10-26 20:08:00,RT @chefjclark: Amen ⁦@bkirkland7⁩! https://t.co/9hWKODkDmT
2020-10-26 20:09:00,"RT @KellyannePolls: An increasingly negative &amp; unmasked @JoeBiden yells to a mostly empty lot, coughs into his bare hand, calls millions of Pennsylvanians who don't support him ""chumps"". A sequel to Hillary's snobby ""deplorable"" &amp; ""irredeemable""  riff. They still think so little of so many Americans https://t.co/i88WquAyoT"
2020-10-26 20:11:00,"RT @KimStrassel: 1) On this question of Joe Biden being somehow exonerated on the China deal, how so? WSJ news story correctly notes that his name isn't on documents. But those docs also suggest special care had been taken to make sure his name WASN'T visible."
2020-10-26 20:12:00,"RT @DonaldJTrumpJr: Biden: yea if that’s true, put it on your website 

Trump: Ok. https://t.co/DWwxJfaT4C"
2020-10-26 20:14:00,"RT @GOPLeader: Amy Coney Barrett's commitment to the Constitution makes her an outstanding addition to the Supreme Court.

Congratulations to President @realDonaldTrump for his excellent choice, @senatemajldr for running a fair process, and Justice Barrett for her incredible achievement!"
2020-10-26 20:14:00,"RT @GOPLeader: Amy Coney Barrett's commitment to the Constitution makes her an outstanding addition to the Supreme Court.

Congratulations to President @realDonaldTrump for his excellent choice, @senatemajldr for running a fair process, and Justice Barrett for her incredible achievement!"
2020-10-26 20:14:00,"RT @TeamTrump: President @realDonaldTrump just finished THREE rallies in #Pennsylvania!

Joe Biden will raise your taxes, ban fracking and obliterate your Second Amendment!

VOTE FOR TRUMP: https://t.co/yUsfjGoyCu https://t.co/QDpDdCT17W"
2020-10-26 20:15:00,"RT @WhiteHouse: American energy production is soaring under President @realDonaldTrump!

Under his leadership, the United States has become the no. 1 oil producer in the WORLD &amp; maintained our position as the no. 1 producer of natural gas! 🇺🇸  https://t.co/BbEjUXHI9C"
2020-10-26 20:17:00,"RT @HouseGOP: #Confirmed

Congratulations to 𝐽𝑢𝑠𝑡𝑖𝑐𝑒 Amy Coney Barrett. 🇺🇸 https://t.co/ES8nii57o2"
2020-10-26 20:18:00,"RT @washingtonpost: Senate confirms Amy Coney Barrett to Supreme Court, cementing a 6-3 conservative majority with Trump’s third justice https://t.co/7nKDmEMf6Z"
2020-10-26 22:20:00,https://t.co/5FaguoWuHU
2020-10-26 22:20:00,https://t.co/CCuTybUbqi
2020-10-26 22:21:00,https://t.co/bjC5XWlfOJ
2020-10-26 22:21:00,https://t.co/sFRCTwIwPm
2020-10-26 23:41:00,https://t.co/Wv6WVH6US8
2020-10-27 06:53:00,Strongly Trending (Google) since immediately after the second debate is CAN I CHANGE MY VOTE? This refers changing it to me. The answer in most states is YES. Go do it. Most important Election of your life!
2020-10-27 06:57:00,"RT @DianneG: Democrats in Wisconsin had asked the court to allow the counting of ballots that arrive up to six days after Election Day if they were postmarked by Election Day.

A federal appeals court had ruled in favor of the Republicans."
2020-10-27 07:07:00,Biden’s Handler’s want to expand the Court. This would be very bad for the USA. On top of that they don’t want to provide a list of who would be chosen for the Court. MUST HAVE A LIST OF THESE RADICAL LEFT JUDGES!
2020-10-27 07:08:00,I agree! https://t.co/HlcuuyhZtz
2020-10-27 07:08:00,RT @dbongino: CLARENCE THOMAS IS A NATIONAL HERO!
2020-10-27 07:09:00,"RT @SebGorka: POETIC JUSTICE  

@JoeBiden was the committee chairman who launched the “high-tech lynching” against then Judge Clarence Thomas. 

Guess who President @realDonaldTrump asked to swear in new SCOTUS Justice, Amy Coney Barrett tonight?

                 You got it. 

#SweetRevenge https://t.co/hKsryLTxZl"
2020-10-27 07:13:00,RT @GreggJarrett: JOE ‘BLOW’ BIDEN: Head of Biden transition team endorses proposal to blow up Supreme Court https://t.co/TP6ubyyvJe
2020-10-27 07:16:00,Drudge is DOWN 61% since he went Liberal and/or Crazy.  Heading to oblivion! https://t.co/AD6Jcey7vW
2020-10-27 07:17:00,RT @TomFitton: Justice Amy Coney Barrett is the first conservative woman on the Supreme Court.
2020-10-27 07:17:00,"RT @senatemajldr: The Senate just confirmed Judge Amy Coney Barrett to the Supreme Court of the United States.

One of the most impressive nominees for public office in a generation will serve for life on our highest court. https://t.co/qkJ0FPbTv1"
2020-10-27 07:20:00,"RT @CalebJHull: Joe Rogan's analysis on a Joe Biden presidency:

It's like going on a hike in the woods at night with a flashlight that has a dying battery. It's not going to end well."
2020-10-27 07:31:00,"ALL THE FAKE NEWS MEDIA WANTS TO TALK ABOUT IS COVID, COVID, COVID. ON NOVEMBER 4th, YOU WON’T BE HEARING SO MUCH ABOUT IT ANYMORE. WE ARE ROUNDING THE TURN!!!"
2020-10-27 07:32:00,"RT @SaraCarterDC: BREAKING: 

Senate confirms Amy Coney Barrett to Supreme Court. Huge win for President Trump. This is Trump's third justice appointed, the most for any president since Ronald Reagan."
2020-10-27 07:34:00,"RT @marklevinshow: Shepard Smith crashes and burns
https://t.co/j7zySz8mYX"
2020-10-27 07:34:00,"RT @marklevinshow: Congratulations to Amy Coney Barrett, and President Trump who nominated her!"
2020-10-27 07:36:00,"RT @marklevinshow: New York Post and Washington Examiner endorse Trump for President
https://t.co/VzKBKIHaVB"
2020-10-27 07:36:00,RT @marklevinshow: Outstanding video. Please share everywhere! https://t.co/bxa4cGUQir
2020-10-27 07:36:00,"RT @marklevinshow: Joe Biden, liar
https://t.co/Cqa0dpI2xI"
2020-10-27 07:37:00,RT @marklevinshow: Levinite Army and fellow patriots.  If you’re able to vote early in person please do so.  There could be long lines on election day.  And please remember to get 5-10 Trump supporters to vote with you.  If each of us do this we will be victorious!
2020-10-27 07:42:00,"RT @SaraCarterDC: The Crow Indian Tribe Endorses Trump: 

‘Why Change Horses In Midstream?’

https://t.co/KPZFkMiQGK"
2020-10-27 07:42:00,"RT @SaraCarterDC: .@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"
2020-10-27 07:43:00,"RT @IngrahamAngle: The New York Post endorses President Donald J. Trump for re-election. 

https://t.co/IyB7N1lfr1 https://t.co/4TdLiJpA7t"
2020-10-27 07:43:00,"RT @SaraCarterDC: #TheSaraCarterShow: I spoke with @JennaEllisEsq about Section 230 

*Subscribe*

https://t.co/Al0jYD3DMK https://t.co/dyOTmvvLyi"
2020-10-27 07:44:00,"RT @SaraCarterDC: Yes @MariaBartiromo it is shocking that these media giants that we believed brought the truth and were watchdogs are nothing but partisan hacks doing a disservice to our nation. The #RussiaHoax is real - all Leslie stahl had to do was read the IG reports, FBI notes, emails https://t.co/ssu2T4CoJ6"
2020-10-27 07:45:00,.@TheJusticeDept https://t.co/3yMKdapTt8
2020-10-27 07:45:00,RT @SaraCarterDC: Read this biased @NYTimes story and then ask yourself if they treated @RealDonaldTrump in the same manner when they used the paper to spread lies about his 2016 campaign and Admin. Questions and Answers About the Bidens and a Deal in China https://t.co/CmaG11xAaA
2020-10-27 07:46:00,RT @SaraCarterDC: 👇👇👇👇 absolutely @AdamMilstein https://t.co/89dZ7efWUP
2020-10-27 07:51:00,"The Real Polls are now saying that I am WINNING! Biggest (and most exciting) Rallies EVER. Rasmussen, 53% National. https://t.co/3KcpdwTmjv"
2020-10-27 07:56:00,"RT @AdamMilstein: Fred Trump sold property to the Beach Haven Jewish Community for just $10. He made it his priority to construct a synagogue for the Jews who arrived from Germany, Poland, Austria, and others. The Beach Haven Jewish Center is still thriving today!

https://t.co/B9jwfWtpFh"
2020-10-27 08:36:00,Let New York’s Finest finally do their job! https://t.co/XqURHZxCxP
2020-10-27 08:37:00,RT @SBANYPD: He’s been very consistent in targeting the Jewish Community! Anyone know why? https://t.co/PgXqz8WEsB
2020-10-27 08:40:00,"Rose is a disaster for New York. Not listened to, or respected, in Washington. A puppet for Pelosi! https://t.co/lvs7UnC2bI"
2020-10-27 08:43:00,Claudia Tenney is GREAT. Loves New York &amp; USA. She has my Full &amp; Complete Endorsement! VOTE https://t.co/30sGVdMDLu
2020-10-27 08:46:00,RT @SBANYPD: Law &amp; Disorder in DeBlasios NYC. He will describe this as PEACEFUL PROTESTORS throwing objects at Trump supporters on Prospect Expressway in Brooklyn and have the NYPD Stand Down! https://t.co/48mSO3oaoL
2020-10-27 08:51:00,"RT @SBANYPD: Another tape that will be blamed on the Russians...Max Rose does not work for his constituents he works for Max Rose. Vote him out Nov 3rd. VOTE Nicole Malliotakis 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 
ROSE must go! https://t.co/0tKZ8hGPjD https://t.co/SHzsmZw63p"
2020-10-27 08:59:00,To beautiful Staten Island and Brooklyn. Nicole has my Complete and Total Endorsement. VOTE! https://t.co/HKxs7Pavgj
2020-10-27 08:59:00,"RT @SBANYPD: Nicole Malliotakis supports law enforcement she is an honest hard working elected official, who truly cares about the people she represents. VOTE Nicole Malliotakis for Congress. New York City and State need a change. 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/6BsFBaz37x"
2020-10-27 08:59:00,RT @johnrobertsFox: Statement from fame Lt. Tony Bobulinski - a business associate of Hunter Biden - obtained by ⁦@FoxNews⁩ https://t.co/mCVzQibflu
2020-10-27 09:03:00,New York. Vote for Trump. What (the Hell!) do you have to lose? https://t.co/XqURHZxCxP
2020-10-27 09:03:00,RT @SBANYPD: The people of NYS need a change from the elected officials who have done nothing but destroy NYS State. VOTE for someone who truly cares VOTE Nicole Malliotakis for Congress 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/kRMLTUwRFy
2020-10-27 09:05:00,"RT @KerriKupecDOJ: “The mission of #OperationLegend is to save lives, solve crimes, &amp; take violent offenders off our streets before they can claim more victims. Rather than demonizing or defunding police, we are supporting &amp; strengthening our law enforcement partners at the state &amp; local level.” https://t.co/BckFU1YibS"
2020-10-27 09:06:00,RT @FLOTUS: This is admin will never stop fighting for the health &amp; safety of the American people. This is another big step in defeating the #opioidcrisis. We will continue to protect our most vulnerable at all costs. #BeBest https://t.co/76f86k5taq
2020-10-27 09:06:00,RT @KerriKupecDOJ: This is an impressive report on the Department’s work over the last four years to combat MS-13. Worth a read! https://t.co/UTjnyLUvHt
2020-10-27 09:13:00,"Three BIG Rallies today. Lansing, Michigan. West Salem, Wisconsin. Omaha, Nebraska. We are winning all over the place. See you later!!!"
2020-10-27 09:18:00,"Until November 4th., Fake News Media is going full on Covid, Covid, Covid. We are rounding the turn. 99.9%."
2020-10-27 09:36:00,"Big GDP projected. Pelosi only looking to Bail Out badly run Democrat Cities. Tap, Tap, Taping us along. She has little interest in helping out the “people”."
2020-10-27 09:47:00,3% up in Pennsylvania!
2020-10-27 09:53:00,https://t.co/gsFSghkmdM https://t.co/ao85KjMeBW
2020-10-27 10:07:00,Thank you very much to the great @WashTimes for the wonderful Endorsement of the job I have done as President. “His record of achievement in his first term is unmatched by any president in modern times. A second term is likely to bring more successes and a stronger America.”
2020-10-27 10:57:00,"Death rate of people going into hospitals is MUCH LOWER now than it was. @MSNBC  Wow, MSDNC has come a long way! The fact is that we have learned and done a lot about this Virus. Much different now than when it first arrived on our shores, and the World’s, from China!"
2020-10-27 11:13:00,Obama is drawing VERY small (tiny) numbers of people. Biden is drawing almost no one. We are drawing tens of thousands of people. You’ll see that again today. The Great Red Wave is coming!!!
2020-10-27 11:25:00,"The biggest difference between now and 2016 is @FoxNews. They are a whole different deal. Despite this, our campaign is doing much better, with bigger crowds and even more (much!) enthusiasm, than we had in 2016. Big Debate &amp; SCOTUS Win! Real Polls have us winning everywhere!"
2020-10-27 11:30:00,RT @ChuckCallesto: BREAKING REPORT: Boston Herald ENDORSES President Trump...
2020-10-27 11:35:00,They (his handlers) ripped Sleepy Joe off the stage yesterday when he got lost in a “mental fog”. A disaster. Very little reporting on this!
2020-10-27 12:06:00,"Thank you Michigan—leaving the White House shortly, see you soon! https://t.co/I6VHSgKMSB"
2020-10-27 12:28:00,"Now @FoxNews is playing Obama’s no crowd, fake speech for Biden, a man he could barely endorse because he couldn’t believe he won. Also, I PREPAID many Millions of Dollars in Taxes."
2020-10-27 13:41:00,"In Lufkin, Texas — someone was stealing Trump signs, so an anonymous tree climber put up 30 of them throughout the community. Love it, thank you! #MAGA https://t.co/Ixx7iBxiYM"
2020-10-27 13:42:00,https://t.co/401tLM5v3f
2020-10-27 13:42:00,https://t.co/x8OS4NpvHh
2020-10-27 14:06:00,Joe Biden FAILED BADLY with the Swine Flu Epidemic. He knows nothing. All talk and no action!
2020-10-27 14:15:00,"3 Points up in Michigan, 2 Points up in Wisconsin, 3 Points up in Pennsylvania. The Great Red Wave is forming, and getting ready to VOTE!"
2020-10-27 16:24:00,"THANK YOU MICHIGAN!
https://t.co/GlYrV2xDOO"
2020-10-27 16:31:00,https://t.co/BC2h4oZhQp
2020-10-27 16:34:00,https://t.co/sOxdRHa4el
2020-10-27 16:41:00,"This Election Day, you must stop the Anti-American Radicals by delivering Joe Biden and the Far-Left a thundering defeat at the ballot box! Get out and VOTE! On November 3rd we must finish the job and Drain the Swamp once and for all!! #MAGA https://t.co/w1EHpIapxt"
2020-10-27 16:42:00,https://t.co/fm20Bkw1NJ
2020-10-27 17:21:00,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ"
2020-10-27 17:53:00,"Just landed in Wisconsin and passed this great sign, thank you! See everyone soon!! #MAGA https://t.co/l2G8JCXnqz"
2020-10-27 19:18:00,"THANK YOU WISCONSIN!
https://t.co/MYxQShL5nm"
2020-10-27 19:25:00,https://t.co/xgVRpP2Tjc
2020-10-27 19:33:00,"Under my leadership, we achieved the most Secure Border in U.S. History! My opponent’s insane immigration plan completely eliminates U.S. borders by implementing nationwide catch-and-release. Joe Biden would make every community into a Sanctuary City for violent criminals. #VOTE"
2020-10-27 19:33:00,"Joe Biden is a corrupt politician. He wants to send YOUR jobs to China, while his family rakes in millions from the Chinese Communist Party. If Biden wins, China will OWN the USA. When we win, YOU win, Wisconsin wins, and AMERICA wins! #VOTE"
2020-10-27 20:05:00,"Thank you WISCONSIN, get out and VOTE! Together, we are going to MAKE AMERICA GREAT AGAIN!! https://t.co/SGEsnCDbVH"
2020-10-27 20:18:00,"On my way to Nebraska, after a great evening in Wisconsin with hardworking American Patriots! https://t.co/gsFSgh2KPc https://t.co/RKVwie1QT9"
2020-10-27 22:08:00,"THANK YOU NEBRASKA! 
https://t.co/k9DWvZO10b"
2020-10-27 22:08:00,https://t.co/FU5IncJ4VI
2020-10-27 22:08:00,https://t.co/rEThigvI5W
2020-10-27 22:28:00,"THANK YOU NEBRASKA! Get your friends, get your family, get your neighbors &amp; co-workers &amp; GET OUT AND VOTE! We didn’t come this far and fight this hard to surrender our Country back to the Corrupt Washington Swamp. On 11/3 we must finish the job &amp; Drain the Swamp once and for all! https://t.co/G8Oqvi5YSa"
2020-10-27 22:52:00,https://t.co/gsFSgh2KPc https://t.co/HoLVYSOU2I
2020-10-27 22:53:00,https://t.co/gsFSgh2KPc https://t.co/IriTZzvGtY
2020-10-27 23:02:00,https://t.co/YGnjje9G4P
2020-10-27 23:31:00,"We are spending more in Florida, and we are winning big in Florida. Actually, we are winning big in many states as the Great Red Wave begins to form!"
2020-10-28 00:56:00,https://t.co/f1mqYvg6Fm
2020-10-28 07:32:00,"As a developer long ago, and continuing to this day, the politicians ran Chicago into the ground. I was able to make an appropriately great deal with the numerous lenders on a large and very beautiful tower. Doesn’t that make me a smart guy rather than a bad guy?"
2020-10-28 07:42:00,"RT @RichLowry: Congratulations to all involved. Trump made a great pick. McConnell played it shrewdly, as usual. Senate Republicans didn’t blink at the outset when pressure was most intense. And Barrett demonstrated to everyone that she is eminently qualified. Well done. https://t.co/g4brZH6pz6"
2020-10-28 08:15:00,Thank you Charles. She will be a great one! https://t.co/T2UbLXtMmZ
2020-10-28 08:35:00,"Covid, Covid, Covid is the unified chant of the Fake News Lamestream Media. They will talk about nothing else until November 4th., when the Election will be (hopefully!) over. Then the talk will be how low the death rate is, plenty of hospital rooms, &amp; many tests of young people."
2020-10-28 10:53:00,"RT @jeffmason1: Rally crowd for @realDonaldTrump in Omaha, Nebraska. https://t.co/xlXuXGKfXi"
2020-10-28 11:20:00,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA 
https://t.co/3AnrRUPTtZ"
2020-10-28 11:22:00,"It’s amazing. Twitter refuses to allow the any mention of the Biden corruption story which was carried so well on @TuckerCarlson last night. It’s the biggest story and Big Tech, together with the Lamestream Media, isn’t allowing a word to be said about it."
2020-10-28 12:25:00,RT @News3LV: ONE WEEK TO ELECTION: Calls grow louder to get special prosecutor to investigate Hunter Biden business deals https://t.co/EcGiYGRQle
2020-10-28 12:27:00,https://t.co/YGAn4QULA4
2020-10-28 12:33:00,"The USA doesn’t have Freedom of the Press, we have Suppression of the Story, or just plain Fake News. So much has been learned in the last two weeks about how corrupt our Media is, and now Big Tech, maybe even worse. Repeal Section 230!"
2020-10-28 12:36:00,Media and Big Tech are not covering Biden Corruption!
2020-10-28 14:54:00,"Why isn’t Twitter trending Biden corruption? It’s the biggest, and most credible, story anywhere in the world. Fake Trending!!!"
2020-10-28 16:49:00,"THANK YOU ARIZONA! #MAGA 
https://t.co/QgUI58S4D3"
2020-10-28 17:05:00,"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! Get out and VOTE — so we can MAKE AMERICA GREAT AGAIN! https://t.co/rjQcHUoaoT"
2020-10-28 17:09:00,https://t.co/1BHWlr9tJx
2020-10-28 17:17:00,"Thank you @RSBNetwork! #MAGA 
https://t.co/iHlBpNDgkQ"
2020-10-28 17:42:00,....associated with this FRAUD on the American people!
2020-10-28 19:21:00,"We will end surprise medical billing, require price transparency, lower drug prices even more, protect Social Security and Medicare, and we will ALWAYS protect patients with pre-existing conditions! https://t.co/0otWkqA1wC"
2020-10-28 19:25:00,"If you vote for Biden, your kids will not be in school, there will be no graduations, no weddings, no Thanksgiving, no Christmas, and no Fourth of July! https://t.co/Pjyd8TGXME"
2020-10-28 19:26:00,https://t.co/6Bww8zo4bk
2020-10-28 19:32:00,"A vote for Joe Biden is a vote for the biggest TAX HIKE in history, crushing regulations, slashing Medicare and Social Security, and abolishing American Energy. A vote for Biden is a vote for open borders, offshoring jobs, shredding the Second Amendment...https://t.co/lrveykMf4R"
2020-10-28 19:34:00,"Why isn’t Biden corruption trending number one on Twitter? Biggest world story, and nowhere to be found. There is no”trend”, only negative stories that Twitter wants to put up. Disgraceful! Section 230"
2020-10-28 19:41:00,https://t.co/4LTWLgbmsf
2020-10-28 20:53:00,https://t.co/gsFSgh2KPc https://t.co/j7Z5jC05wP
2020-10-28 22:36:00,"Jack, this is a Great Honor. Thank you! https://t.co/60WWISm5hs"
2020-10-28 22:48:00,https://t.co/gsFSgh2KPc
2020-10-29 00:09:00,"Maria is badly needed in Washington. She is an outstanding person who truly loves her Country and her State. Her opponent, @DonnaShalala, is a political hack who is a puppet of Nancy Pelosi. She does nothing for Florida. Maria has my Complete &amp; Total Endorsement! https://t.co/4GumAgOA3J"
2020-10-29 00:11:00,"RT @realannapaulina: My new commercial is out! 

Vote LUNA early on your absentee ballot or in-person November 3rd! https://t.co/CVJ1GHsjjM"
2020-10-29 08:43:00,https://t.co/mnL4DgfHw5
2020-10-29 08:49:00,https://t.co/gsFSghkmdM https://t.co/Mu6grSAmV9
2020-10-29 08:51:00,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MAGA
https://t.co/3AnrRV7uSz"
2020-10-29 09:35:00,"Thank you to Dave Rubin, author of “Don’t Burn This Book”, just announced on @foxandfriends that he is voting for your favorite President, me. “I think Donald Trump has done a lot of good. When I see an American flag, I see Trump support.”"
2020-10-29 09:55:00,"GDP number just announced. Biggest and Best in the History of our Country, and not even close. Next year will be FANTASTIC!!! However, Sleepy Joe Biden and his proposed record setting tax increase, would kill it all. So glad this great GDP number came out before November 3rd."
2020-10-29 10:07:00,THANK YOU! #MAGA https://t.co/24HVNRnBSX
2020-10-29 12:24:00,Thank you Mark! #MAGA https://t.co/ptqzlqb8ep
2020-10-29 12:36:00,"RT @ByronYork: Important to note that Miles Taylor was not DHS chief of staff on September 5, 2018, when he published 'Anonymous' op-ed in NYT. He was a DHS policy adviser, which NYT characterized as a 'senior official in the Trump administration.'"
2020-10-29 12:46:00,"Our hearts are with the people of France. America stands with our oldest Ally in this fight. These Radical Islamic terrorist attacks must stop immediately. No country, France or otherwise can long put up with it!"
2020-10-29 12:56:00,"....He also worked at, of all places, @Google. They all have big liability!!!"
2020-10-29 13:05:00,Weekly Jobless Claims just hit a 7 month low!
2020-10-29 13:12:00,"A 3 day extension for Pennsylvania is a disaster for our Nation, and for Pennsylvania itself. The Democrats are trying to steal this Election. We have to get out and VOTE in even larger numbers. The Great Red Wave is coming!!!"
2020-10-29 13:25:00,Thank you to Joe Scarborough (@JoeNBC) for seeing the light. Our Country is doing great! https://t.co/7vLxNScOjo
2020-10-29 15:39:00,"THANK YOU TAMPA, FLORIDA!
https://t.co/1gXlNJCdHl"
